"Título do Projeto, Área de Pesquisa",,,,,
"Projeto de Pesquisa em Agricultura de Precisão ,Agricultura""",,,,,
"Estudo de Genética Humana ,Genética""",,,,,
"Investigação em Gestão de Resíduos Sólidos ,Meio Ambiente""",,,,,
"Projeto de Desenvolvimento de Inteligência Artificial para Jogos ,Ciência da Computação""",,,,,
"Estudo de Oceanografia ,Oceanografia""",,,,,
"Investigação em Energia Eólica ,Energia""",,,,,
"Projeto de Desenvolvimento de Nanomateriais ,Nanociência""",,,,,
"Estudo de Sociologia da Tecnologia ,Sociologia""",,,,,
"Investigação em Ciência de Dados ,Ciência da Computação""",,,,,
"Projeto de Monitoramento da Biodiversidade ,Meio Ambiente""",,,,,
"Estudo de Engenharia Biomédica ,Engenharia""",,,,,
"Investigação em Energia Hidrelétrica ,Energia""",,,,,
"Projeto de Desenvolvimento de Dispositivos Ópticos ,Física""",,,,,
"Estudo de Ecologia de Paisagem ,Ecologia""",,,,,
"Investigação em Comunicação e Tecnologia ,Comunicação""",,,,,
"Projeto de Desenvolvimento de Novos Medicamentos ,Saúde""",,,,,
"Estudo de Engenharia de Controle e Automação ,Engenharia""",,,,,
"Investigação em Biologia de Sistemas ,Biologia""",,,,,
"Projeto de Desenvolvimento de Plataformas de Streaming ,Ciência da Computação""",,,,,
"Estudo de Engenharia Ambiental ,Engenharia""",,,,,
"Investigação em Física Teórica ,Física""",,,,,
"Projeto de Desenvolvimento de Dispositivos Médicos ,Saúde""",,,,,
"Estudo de Antropologia Cultural ,Antropologia""",,,,,
"Investigação em Criptografia ,Segurança da Informação""",,,,,
"Projeto de Desenvolvimento de Sistemas de Inteligência Artificial para Saúde ,Saúde""",,,,,
"Estudo de Filosofia da Ciência ,Filosofia""",,,,,
"Investigação em Energia Geotérmica ,Energia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Agricultura Vertical ,Agricultura""",,,,,
"Estudo de Biologia de Células-tronco ,Biologia""",,,,,
"Investigação em Engenharia Civil ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Plataformas de E-commerce ,Ciência da Computação""",,,,,
"Estudo de Estatística Aplicada ,Estatística""",,,,,
"Investigação em Materiais Avançados para Energia ,Química""",,,,,
"Projeto de Desenvolvimento de Robôs Autônomos ,Engenharia""",,,,,
"Estudo de Engenharia de Processos Químicos ,Engenharia""",,,,,
"Investigação em Nanomedicina ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Inteligência Artificial para Meio Ambiente ,Meio Ambiente""",,,,,
"Estudo de Sociologia da Ciência ,Sociologia""",,,,,
"Investigação em Engenharia de Sistemas ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Agricultura de Precisão ,Agricultura""",,,,,
"Estudo de Comunicação Científica ,Comunicação""",,,,,
"Investigação em Energia de Fusão ,Energia""",,,,,
"Projeto de Desenvolvimento de Sistemas de Realidade Aumentada ,Ciência da Computação""",,,,,
"Estudo de História da Ciência ,História""",,,,,
"Investigação em Recursos Hídricos ,Meio Ambiente""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Energia Solar ,Energia""",,,,,
"Estudo de Biologia Molecular ,Biologia""",,,,,
"Investigação em Segurança de Redes ,Segurança da Informação""",,,,,
"Projeto de Desenvolvimento de Novos Materiais para Engenharia ,Engenharia""",,,,,
"Estudo de Antropologia Biológica ,Antropologia""",,,,,
"Investigação em Engenharia de Materiais ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Sistemas de Machine Learning ,Ciência da Computação""",,,,,
"Estudo de Ciência do Solo ,Agricultura""",,,,,
"Investigação em Engenharia Aeroespacial ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Dispositivos para Internet das Coisas ,IoT"" ,Ciência da Computação""",,,,,
"Estudo de Ecologia de Ecossistemas ,Ecologia""",,,,,
"Investigação em Engenharia de Controle de Qualidade ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Veículos Autônomos ,Engenharia""",,,,,
"Estudo de Física de Partículas ,Física""",,,,,
"Investigação em Fisiologia do Exercício ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Blockchain ,Ciência da Computação""",,,,,
"Estudo de Biologia Evolutiva ,Biologia""",,,,,
"Investigação em Engenharia de Processos de Manufatura ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Reciclagem de Resíduos ,Meio Ambiente""",,,,,
"Estudo de Engenharia de Sistemas de Transporte ,Engenharia""",,,,,
"Investigação em Imunologia ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Reconhecimento de Voz ,Ciência da Computação""",,,,,
"Estudo de Engenharia de Sistemas de Energia ,Engenharia""",,,,,
"Investigação em Engenharia de Alimentos ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para a Indústria 4.0 ,Engenharia""",,,,,
"Estudo de Geologia ,Geologia""",,,,,
"Investigação em Inteligência Artificial Explicável ,Ciência da Computação""",,,,,
"Projeto de Desenvolvimento de Sistemas de Realidade Virtual ,Ciência da Computação""",,,,,
"Estudo de Biologia Computacional ,Biologia""",,,,,
"Investigação em Engenharia de Transportes ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Recursos Hídricos ,Meio Ambiente""",,,,,
"Estudo de Astronomia ,Astronomia""",,,,,
"Investigação em Medicina Personalizada ,Medicina""",,,,,
"Projeto de Desenvolvimento de Sistemas de Reconhecimento Facial ,Ciência da Computação""",,,,,
"Estudo de Engenharia de Sistemas de Manufatura ,Engenharia""",,,,,
"Investigação em Engenharia de Mineração ,Engenharia""",,,,,
"Projeto de Desenvolvimento de Tecnologias para Agricultura de Precisão ,Agricultura""",,,,,
"Desenvolvimento de um novo método de tratamento de água,Engenharia ambiental",,,,,
"Estudo das mudanças climáticas na região amazônica,Climatologia",,,,,
"Desenvolvimento de tecnologias de energia renovável,Energia sustentável",,,,,
"Desenvolvimento de novos medicamentos para o tratamento do câncer,Farmacologia",,,,,
"Estudo da biodiversidade na floresta atlântica,Biologia da conservação",,,,,
"Desenvolvimento de novos materiais para uso em construções,Engenharia de materiais",,,,,
"Desenvolvimento de técnicas de inteligência artificial para análise de dados,Computação científica",,,,,
"Estudo da dinâmica populacional em comunidades indígenas,Sociologia",,,,,
"Desenvolvimento de novos métodos de diagnóstico de doenças infecciosas,Imunologia",,,,,
"Estudo das propriedades físicas e químicas dos solos brasileiros,Química do solo",,,,,
"Estudo da biodiversidade marinha no litoral brasileiro,Biologia marinha",,,,,
"Desenvolvimento de novas técnicas de reciclagem de resíduos sólidos,Engenharia ambiental",,,,,
"Estudo do impacto das mudanças climáticas na produção agrícola no Brasil,Agricultura sustentável",,,,,
"Desenvolvimento de novas tecnologias de tratamento de esgoto,Engenharia sanitária",,,,,
"Estudo do impacto da mineração na Amazônia na biodiversidade e nos recursos hídricos,Geologia",,,,,
"Desenvolvimento de novos materiais para uso em painéis solares,Engenharia de materiais",,,,,
"Desenvolvimento de tecnologias para produção de biocombustíveis,Energia sustentável",,,,,
"Estudo da relação entre o desmatamento e as mudanças climáticas na Amazônia,Climatologia",,,,,
"Desenvolvimento de técnicas de produção de alimentos mais sustentáveis,Agroecologia",,,,,
"Estudo dos impactos ambientais e sociais da produção de energia eólica,Estudos de impacto ambiental",,,,,
"Desenvolvimento de novos medicamentos a partir de plantas da biodiversidade brasileira,Farmacologia",,,,,
"Estudo da relação entre o uso de agrotóxicos e a saúde humana,Toxicologia",,,,,
"Desenvolvimento de novas técnicas de produção de energia a partir de biomassa,Energia renovável",,,,,
"Estudo dos impactos do turismo na conservação da natureza no Brasil,Ecoturismo",,,,,
"Desenvolvimento de tecnologias de dessalinização de água do mar,Engenharia de recursos hídricos",,,,,
"Estudo da relação entre a urbanização e a qualidade de vida nas cidades brasileiras,Sociologia urbana",,,,,
"Desenvolvimento de novas técnicas de conservação de sementes de plantas,Conservação de recursos genéticos",,,,,
"Estudo do impacto das mudanças climáticas na biodiversidade terrestre brasileira,Biologia da conservação",,,,,
"Desenvolvimento de novos métodos de tratamento de resíduos de hospitais,Engenharia biomédica",,,,,
"Estudo da relação entre a pesca sustentável e a conservação marinha,Pesca sustentável",,,,,
"Desenvolvimento de novas técnicas de captação de energia solar,Engenharia de energia",,,,,
"Estudo do impacto das mudanças climáticas na produção pesqueira no Brasil,Pesca sustentável",,,,,
"Desenvolvimento de tecnologias para uso eficiente da água na agricultura,Engenharia agrícola",,,,,
"Estudo da relação entre a degradação do solo e a produção agrícola no Cerrado,Agroecologia",,,,,
"Desenvolvimento de novas técnicas de produção de alimentos para combater a fome,Segurança alimentar",,,,,
"Estudo do impacto das mudanças climáticas na distribuição de espécies de aves no Brasil,Ornitologia",,,,,
"Desenvolvimento de novas técnicas de reflorestamento de áreas degradadas,Restauração ecológica",,,,,
"Estudo do impacto da mineração em áreas urbanas na saúde humana,Engenharia ambiental",,,,,
"Desenvolvimento de tecnologias para recuperação de solos contaminados por metais pesados,Química ambiental",,,,,
"Estudo da relação entre a biodiversidade e a saúde humana,Ecologia da saúde",,,,,
"Desenvolvimento de novos métodos de produção de alimentos orgânicos,Agroecologia",,,,,
"Estudo do impacto das mudanças climáticas na biodiversidade marinha brasileira,Biologia marinha",,,,,
"Desenvolvimento de tecnologias para monitoramento da qualidade do ar,Engenharia ambiental",,,,,
"Estudo do impacto da poluição sonora na saúde humana e animal,Acústica ambiental",,,,,
"Desenvolvimento de novas técnicas de produção de biocombustíveis a partir de resíduos,Energia renovável",,,,,
"Estudo da relação entre a degradação dos solos e a disponibilidade de água,Engenharia agrícola",,,,,
"Desenvolvimento de tecnologias para produção de alimentos em áreas urbanas,Agroecologia urbana",,,,,
"Estudo do impacto das mudanças climáticas na produção de energia hidrelétrica no Brasil,Engenharia elétrica",,,,,
"Desenvolvimento de novas técnicas de monitoramento da biodiversidade terrestre,Biologia da conservação",,,,,
"Estudo da relação entre a degradação dos manguezais e a produção pesqueira,Estudos costeiros",,,,,
"Desenvolvimento de tecnologias para produção de alimentos em áreas semiáridas,Engenharia agrícola",,,,,
"Estudo do impacto das mudanças climáticas na produção de café no Brasil,Agricultura sustentável",,,,,
"Desenvolvimento de novas técnicas de conservação de água em ambientes urbanos,Engenharia civil",,,,,
"Estudo da relação entre a poluição dos rios e a saúde humana,Engenharia ambiental",,,,,
"Desenvolvimento de tecnologias para tratamento de águas subterrâneas contaminadas,Engenharia sanitária",,,,,
"Estudo do impacto das mudanças climáticas na produção de frutas tropicais no Brasil,Horticultura",,,,,
"Desenvolvimento de novas técnicas de produção de biogás a partir de resíduos,Energia renovável",,,,,
"Estudo da relação entre a urbanização e a biodiversidade terrestre: impactos e soluções, Ecologia urbana",,,,,
"Desenvolvimento de tecnologias para tratamento de resíduos sólidos urbanos,Engenharia ambiental",,,,,
"Estudo da relação entre a urbanização e a qualidade do ar,Poluição do ar",,,,,
"Desenvolvimento de novas técnicas de reciclagem de materiais plásticos,Engenharia de materiais",,,,,
"Estudo do impacto das mudanças climáticas na produção de energia eólica no Brasil,Engenharia elétrica",,,,,
"Desenvolvimento de tecnologias para o uso sustentável da água em ambientes urbanos,Engenharia civil",,,,,
"Estudo da relação entre a degradação do solo e a perda de serviços ecossistêmicos,Ecologia da paisagem",,,,,
"Desenvolvimento de novas técnicas de produção de alimentos com baixo impacto ambiental,Agroecologia",,,,,
"Estudo do impacto da mineração em áreas rurais na saúde humana,Toxicologia ambiental",,,,,
"Desenvolvimento de tecnologias para uso eficiente da água em indústrias,Engenharia química",,,,,
"Estudo da relação entre a degradação das florestas e a segurança alimentar,Agroecologia",,,,,
"Desenvolvimento de novas técnicas de aproveitamento de resíduos orgânicos na produção de biocombustíveis,Bioquímica",,,,,
"Estudo do impacto das mudanças climáticas na qualidade da água,Engenharia ambiental",,,,,
"Desenvolvimento de tecnologias para produção de materiais de construção sustentáveis,Engenharia civil",,,,,
"Estudo da relação entre a biodiversidade e a qualidade do solo,Ecologia de solos",,,,,
"Desenvolvimento de novas técnicas de produção de energia a partir de biomassa,Engenharia de energia",,,,,
"Estudo do impacto da urbanização na saúde mental da população,Psicologia ambiental",,,,,
"Desenvolvimento de tecnologias para a gestão de resíduos de construção civil,Engenharia ambiental",,,,,
"Estudo da relação entre a poluição sonora e a biodiversidade sonora,Ecologia acústica",,,,,
"Desenvolvimento de novas técnicas de conservação de solos em áreas de produção agrícola,Engenharia agrícola",,,,,
"Estudo do impacto das mudanças climáticas na produção de peixes em aquicultura,Piscicultura",,,,,
"Desenvolvimento de tecnologias para a produção de alimentos para populações vulneráveis,Segurança alimentar",,,,,
"Estudo da relação entre a poluição das águas e a saúde dos ecossistemas aquáticos,Toxicologia aquática",,,,,
"Desenvolvimento de novas técnicas de monitoramento da biodiversidade marinha,Monitoramento ambiental",,,,,
"Estudo do impacto da urbanização na qualidade da água em rios,Engenharia ambiental",,,,,
"Desenvolvimento de tecnologias para a produção de biofertilizantes a partir de resíduos orgânicos,Engenharia agrícola",,,,,
"Estudo da relação entre a degradação dos manguezais e a produção de camarão,Estudos costeiros",,,,,
"Desenvolvimento de novas técnicas de produção de alimentos em áreas degradadas,Engenharia agrícola",,,,,
"Estudo do impacto da urbanização na qualidade do solo em áreas rurais,Ecologia de solos",,,,,
"Desenvolvimento de tecnologias para a produção de biogás a partir de resíduos orgânicos,Engenharia ambiental",,,,,
"Estudo da relação entre a poluição atmosférica e a saúde respiratória da população,Toxicologia ambiental",,,,,
"Desenvolvimento de novas técnicas de produção de biodiesel a partir de microalgas,Biotecnologia",,,,,
"Estudo do impacto das mudanças climáticas na produção de alimentos em áreas rurais,Agroecologia",,,,,
"Desenvolvimento de tecnologias para a produção de energia solar em áreas urbanas,Engenharia elétrica",,,,,
"Estudo da relação entre a gestão de resíduos sólidos e a saúde pública,Toxicologia ambiental",,,,,
"Desenvolvimento de novas técnicas de tratamento de efluentes industriais,Engenharia química",,,,,
"Estudo do impacto da pesca excessiva na biodiversidade marinha,Conservação marinha",,,,,
"Desenvolvimento de tecnologias para a produção de biocombustíveis a partir de resíduos agroindustriais,Bioquímica",,,,,
"Estudo da relação entre a biodiversidade e a segurança alimentar,Agroecologia",,,,,
"Desenvolvimento de novas técnicas de monitoramento de áreas degradadas,Monitoramento ambiental",,,,,
"Estudo do impacto das mudanças climáticas na produção de café no Brasil,Agroecologia",,,,,
"Desenvolvimento de tecnologias para a gestão de águas subterrâneas em áreas urbanas,Engenharia civil",,,,,
"Estudo da relação entre a degradação das florestas e a ocorrência de desastres naturais,Ecologia de paisagem",,,,,
"Desenvolvimento de novas técnicas de produção de alimentos utilizando tecnologia de precisão,Engenharia agrícola",,,,,
"Estudo do impacto da urbanização na qualidade da água subterrânea,Engenharia ambiental",,,,,
"Desenvolvimento de tecnologias para a produção de plásticos biodegradáveis,Engenharia de materiais",,,,,
"Estudo da relação entre a biodiversidade e a polinização de cultivos agrícolas,Entomologia",,,,,
"Desenvolvimento de novas técnicas de produção de energia a partir de resíduos sólidos urbanos,Engenharia de energia",,,,,
"Estudo do impacto das mudanças climáticas na qualidade da água em áreas urbanas,Engenharia ambiental",,,,,
"Desenvolvimento de tecnologias para a produção de alimentos em ambientes urbanos,Engenharia agrícola",,,,,
"Estudo da relação entre a degradação do solo e a qualidade da água,Engenharia ambiental",,,,,
"Desenvolvimento de novas técnicas de tratamento de água em áreas rurais,Engenharia ambiental",,,,,
"Estudo do impacto da mineração em áreas rurais na biodiversidade terrestre,Ecologia de paisagem",,,,,
"Desenvolvimento de tecnologias para a produção de bioenergia a partir de resíduos agroindustriais,Engenharia química",,,,,
"Desenvolvimento de tecnologias para a produção de biocombustíveis a partir de resíduos urbanos,Engenharia química",,,,,
"Estudo do impacto da mineração em áreas rurais na qualidade da água,Ecologia de paisagem",,,,,
"Desenvolvimento de novas técnicas de recuperação de áreas degradadas por mineração,Reabilitação de ecossistemas",,,,,
"Estudo da relação entre a gestão de resíduos sólidos e a economia circular,Economia ambiental",,,,,
"Desenvolvimento de tecnologias para a produção de energia eólica em áreas rurais,Engenharia mecânica",,,,,
"Estudo do impacto da urbanização na diversidade de espécies vegetais em áreas urbanas,Ecologia de paisagem",,,,,
"Desenvolvimento de novas técnicas de controle biológico de pragas agrícolas,Entomologia",,,,,
"Estudo da relação entre a degradação das florestas e a ocorrência de conflitos sociais,Estudos socioambientais",,,,,
"Desenvolvimento de tecnologias para a gestão integrada de recursos hídricos em bacias hidrográficas,Engenharia ambiental",,,,,
"Estudo do impacto das mudanças climáticas na distribuição geográfica de espécies animais,Biologia da conservação",,,,,
"Desenvolvimento de novas técnicas de produção de alimentos orgânicos em áreas urbanas,Engenharia agrícola",,,,,
"Estudo da relação entre a biodiversidade e a qualidade do ar em áreas urbanas,Ecologia de paisagem",,,,,
"Desenvolvimento de tecnologias para a produção de etanol a partir de resíduos da agroindústria,Engenharia química",,,,,
"Estudo do impacto da pesca excessiva na economia local em áreas costeiras,Economia ambiental",,,,,
"Desenvolvimento de novas técnicas de reciclagem de resíduos eletrônicos,Engenharia de materiais",,,,,
"Estudo da relação entre a biodiversidade e a ciclagem de nutrientes em ecossistemas terrestres,Ecologia de ecossistemas",,,,,
"Desenvolvimento de tecnologias para a produção de alimentos em áreas semiáridas,Engenharia agrícola",,,,,
"Estudo do impacto da poluição sonora na saúde mental da população em áreas urbanas,Toxicologia ambiental",,,,,
"Desenvolvimento de novas técnicas de monitoramento de populações de espécies ameaçadas,Biologia da conservação",,,,,
"Estudo da relação entre a gestão de resíduos sólidos e a saúde pública em áreas urbanas,Saúde pública",,,,,
"Desenvolvimento de tecnologias para a produção de energia hidrelétrica em rios de pequeno porte,Engenharia elétrica",,,,,
"Estudo do impacto das mudanças climáticas na ocorrência de incêndios florestais no Brasil,Ecologia de paisagem",,,,,
"Desenvolvimento de novas técnicas de produção de alimentos em áreas de várzea,Engenharia agrícola",,,,,
"Estudo da relação entre a biodiversidade e a recuperação de solos degradados,Ecologia de ecossistemas",,,,,
"Recolhendo o lixo espacial,Meio ambiente",,,,,
"O rastreador de mosquitos,Saúde",,,,,
"Os segredos do raio-X em 4D,Educação",,,,,
"Aranhas ao trabalho,Alimentação e agricultura",,,,,
"A revolução dos ossos,Equidade de gênero",,,,,
"Um novo método para a dessalinização,Água",,,,,
"Casas sustentáveis,Direitos humanos",,,,,
"Redução de custos e simplificação do tratamento da HIV,Acesso à energia elétrica",,,,,
"Ciência aberta,Inclusão digital",,,,,
"Movimento de Ciência Aberta,Alterações climáticas",,,,,
"Recolhendo o lixo espacial com inteligência artificial,Tecnologia",,,,,
"O rastreador de mosquitos com inteligência artificial,Tecnologia",,,,,
"A arte da inteligência artificial para criatividade,Tecnologia",,,,,
"A potência do impacto da inteligência artificial na radiologia,Tecnologia",,,,,
"Planejamento de atividade de transporte florestal com sistema multi-agente,Tecnologia",,,,,
"Inteligência artificial na medicina,Tecnologia",,,,,
"Inteligência artificial é o futuro da humanidade,Tecnologia",,,,,
"Robótica relacionada a inteligência artificial,Tecnologia",,,,,
"Cateterismo venoso com robôs,Tecnologia",,,,,
"Gerador de cardápios personalizados com base em algoritmos genéticos,Tecnologia",,,,,
"Inteligência Artificial e sociedade: avanços e riscos,Tecnologia",,,,,
"Data Science e Machine Learning,Tecnologia",,,,,
"A arte da inteligência artificial para criatividade,Tecnologia",,,,,
"Previsão da velocidade do vento com modelagem híbrida,Tecnologia",,,,,
"Redes neurais artificiais na estimativa de composição física e química do solo,Tecnologia",,,,,
"A potência do impacto da inteligência artificial na radiologia,Tecnologia",,,,,
"Planejamento de atividade de transporte florestal com sistema multi-agente,Tecnologia",,,,,
"Inteligência artificial na medicina,Tecnologia",,,,,
"Aplicações de inteligência artificial,Tecnologia",,,,,
"Robótica relacionada a inteligência artificial,Tecnologia",,,,,
"Densidade de semeadura e a produção de aveia com inteligência artificial,Tecnologia",,,,,
"Categorização de documentos através de palavra-chave com inteligência artificial,Tecnologia",,,,,
"Detecção de ceratocone através de perfil paquimétrico horizontal com inteligência artificial,Tecnologia",,,,,
"Fatores de risco em seguro de automóveis através da RNA,Tecnologia",,,,,
"Cateterismo venoso com robôs e inteligência artificial,Tecnologia",,,,,
"Irrigação após aspersão através da RNA,Tecnologia",,,,,
"Sistema de apoio a decisões através de técnicas de raciocínio baseado em caos com a RNA,Tecnologia",,,,,
"Distribuição de energia por demandas através de técnicas de formação de coalizões com inteligência artificial,Tecnologia",,,,,
"Mapeamento sistemático da literatura em aplicações de IA na determinação de parâmetros de resistência,Tecnologia",,,,,
"RNA e a predição da qualidade de painéis aglomerados com inteligência artificial,Tecnologia",,,,,
"Proposta pedagógica de ficção científica e cibernética com inteligência artificial,Tecnologia",,,,,
"Povoamento de eucalipto com utilização de redes neurais artificiais,Tecnologia",,,,,
"Inteligência artificial é o futuro da humanidade,Tecnologia",,,,,
"Inteligência Artificial e sociedade: avanços e riscos,Tecnologia",,,,,
"Recolhendo o lixo espacial com inteligência artificial,Tecnologia",,,,,
"O rastreador de mosquitos com inteligência artificial,Tecnologia",,,,,
"Planejamento de atividade de transporte florestal com sistema multi-agente,Tecnologia",,,,,
"Inteligência Artificial: 9 projetos open source,Tecnologia",,,,,
"Aumentar a produtividade de colheitas e melhor uso de recursos na agricultura com inteligência artificial,Tecnologia",,,,,
"A arte da inteligência artificial para criatividade,Tecnologia",,,,,
"ECS Virtual: design de página na web institucional para a Escola de Comunicação Social da Universidade de São Paulo,Tecnologia",,,,,
"Desenvolvimento de um sistema web para gestão de projetos acadêmicos,Tecnologia",,,,,
"Aplicação de técnicas de SEO para otimização de sites,Tecnologia",,,,,
"Desenvolvimento de um portal web para divulgação científica,Tecnologia",,,,,
"Análise comparativa de frameworks web para desenvolvimento ágil,Tecnologia",,,,,
"Desenvolvimento de um chatbot com inteligência artificial para atendimento ao cliente,Tecnologia",,,,,
"Criação de um jogo educativo na web com HTML5 e JavaScript,Tecnologia",,,,,
"Desenvolvimento de uma plataforma web para ensino a distância,Tecnologia",,,,,
"Avaliação da usabilidade e acessibilidade de sites governamentais,Tecnologia",,,,,
"Desenvolvimento de uma rede social na web com PHP e MySQL,Tecnologia",,,,,
"Análise de dados para previsão de demanda de energia elétrica,Tecnologia",,,,,
"Análise de dados para detecção de fraudes em cartões de crédito,Tecnologia",,,,,
"Análise de dados para segmentação de clientes,Tecnologia",,,,,
"Análise de dados para otimização de rotas de transporte,Tecnologia",,,,,
"Análise de dados para avaliação de desempenho escolar,Tecnologia",,,,,
"Análise de dados para recomendação de produtos online,Tecnologia",,,,,
"Análise de dados para identificação de padrões climáticos,Tecnologia",,,,,
"Análise de dados para classificação de imagens médicas,Tecnologia",,,,,
"Análise de dados para análise de sentimentos em redes sociais,Tecnologia",,,,,
"Análise de dados para geração de textos automáticos,Tecnologia",,,,,
"Entrega de pizza em carro autônomo,Tecnologia",,,,,
"Fast-food automatizado,Tecnologia",,,,,
"Abelha robotizada,Tecnologia",,,,,
"STAR, o robô que faz cirurgias,Tecnologia",,,,,
"A revolução dos ossos,Tecnologia",,,,,
"Pato robô,Tecnologia",,,,,
"Gatos robóticos para idosos,Tecnologia",,,,,
"Robótica relacionada a inteligência artificial,Tecnologia",,,,,
"Criação de um jogo educativo na web com HTML5 e JavaScript,Tecnologia",,,,,
"Desenvolvimento de um sistema web para gestão de projetos acadêmicos,Tecnologia",,,,,
"Robôs para limpeza de lixo espacial,Tecnologia",,,,,
"Robôs para atendimento ao cliente em restaurantes,Tecnologia",,,,,
"Robôs para polinização de plantas,Tecnologia",,,,,
"Robôs para cirurgias delicadas,Tecnologia",,,,,
"Robôs para reconstrução óssea,Tecnologia",,,,,
"Robôs para controle de pragas,Tecnologia",,,,,
"Robôs para companhia de idosos,Tecnologia",,,,,
"Robôs para inteligência artificial,Tecnologia",,,,,
"Robôs para jogos educativos na web,Tecnologia",,,,,
"Robôs para gestão de projetos acadêmicos,Tecnologia",,,,,
"Entrega de pizza em carro autônomo,Tecnologia ",,,,,
"Fast-food automatizado,Tecnologia ",,,,,
"Abelha robotizada,Tecnologia ",,,,,
"STAR, o robô que faz cirurgias,Tecnologia ",,,,,
"A revolução dos ossos,Tecnologia ",,,,,
"Pato robô,Tecnologia ",,,,,
"Gatos robóticos para idosos,Tecnologia ",,,,,
"Robótica relacionada a inteligência artificial,Tecnologia ",,,,,
"Criação de um jogo educativo na web com HTML5 e JavaScript,Tecnologia ",,,,,
"Desenvolvimento de um sistema web para gestão de projetos acadêmicos,Tecnologia ",,,,,
"Design de página na web institucional para a TOTI Diversidade,Tecnologia ",,,,,
"Sistema web para gestão de projetos acadêmicos,Tecnologia ",,,,,
"Técnicas de SEO para otimização de sites,Tecnologia ",,,,,
"Portal web para divulgação científica,Tecnologia ",,,,,
"Comparação de frameworks web para desenvolvimento ágil,Tecnologia ",,,,,
"Chatbot com inteligência artificial para atendimento ao cliente,Tecnologia ",,,,,
"Jogo educativo na web com HTML5 e JavaScript,Tecnologia ",,,,,
"Plataforma web para ensino a distância,Tecnologia ",,,,,
"Usabilidade e acessibilidade de sites governamentais,Tecnologia ",,,,,
"Rede social na web com PHP e MySQL,Tecnologia ",,,,,